2026-08-17T22:46:50Z model=Qwen3-1.7B row=177 status=ok latency=2.455s pt=169 ct=309 gpu_power=145.4W vram=1604MiB err=''
2026-08-17T22:46:55Z model=Qwen3-1.7B row=178 status=ok latency=4.199s pt=194 ct=675 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:46:58Z model=Qwen3-1.7B row=179 status=ok latency=3.164s pt=158 ct=461 gpu_power=144.9W vram=1604MiB err=''
2026-08-17T22:47:00Z model=Qwen3-1.7B row=180 status=ok latency=2.557s pt=165 ct=330 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:47:04Z model=Qwen3-1.7B row=181 status=ok latency=3.942s pt=188 ct=628 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:47:08Z model=Qwen3-1.7B row=182 status=ok latency=3.953s pt=177 ct=628 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:47:11Z model=Qwen3-1.7B row=183 status=ok latency=2.316s pt=163 ct=280 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:47:14Z model=Qwen3-1.7B row=184 status=ok latency=2.860s pt=162 ct=396 gpu_power=145.3W vram=1604MiB err=''
2026-08-17T22:47:17Z model=Qwen3-1.7B row=185 status=ok latency=3.048s pt=155 ct=436 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:47:21Z model=Qwen3-1.7B row=186 status=ok latency=3.914s pt=161 ct=600 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:47:24Z model=Qwen3-1.7B row=187 status=ok latency=2.909s pt=158 ct=393 gpu_power=144.9W vram=1604MiB err=''
2026-08-17T22:47:27Z model=Qwen3-1.7B row=188 status=ok latency=2.826s pt=199 ct=370 gpu_power=144.8W vram=1604MiB err=''
2026-08-17T22:47:30Z model=Qwen3-1.7B row=189 status=ok latency=3.164s pt=183 ct=456 gpu_power=144.9W vram=1604MiB err=''
